year,month,day,day_of_week,flight_number,dest,departure_time,closest_hour_crs_dep,op_unique_carrier
2025,3,27,5,AA2972,MCI,2025-03-27 21:20:00 CDT,21,AA
2025,3,27,5,AA2303,LAX,2025-03-27 21:20:00 CDT,21,AA
2025,3,27,5,AA2721,BHM,2025-03-27 21:20:00 CDT,21,AA
2025,3,27,5,AA5437,HSV,2025-03-27 21:19:00 CDT,21,AA
2025,3,27,5,AA1084,MFE,2025-03-27 21:19:00 CDT,21,AA
2025,3,27,5,AA3549,BTR,2025-03-27 21:17:00 CDT,21,AA
2025,3,27,5,AA3357,GCK,2025-03-27 21:17:00 CDT,21,AA
2025,3,27,5,AA5023,MGM,2025-03-27 21:16:00 CDT,21,AA
2025,3,27,5,AA3412,BRO,2025-03-27 21:15:00 CDT,21,AA
2025,3,27,5,AA1536,SMF,2025-03-27 21:14:00 CDT,21,AA
2025,3,27,5,AA771,ABQ,2025-03-27 21:13:00 CDT,21,AA
2025,3,27,5,AA4173,CRP,2025-03-27 21:11:00 CDT,21,AA
2025,3,27,5,NK596,PHX,2025-03-27 21:10:00 CDT,21,NK
2025,3,27,5,AA2958,FAT,2025-03-27 21:10:00 CDT,21,AA
2025,3,27,5,AA2806,MSP,2025-03-27 21:10:00 CDT,21,AA
2025,3,27,5,AA1500,BNA,2025-03-27 21:10:00 CDT,21,AA
2025,3,27,5,AA861,SLP,2025-03-27 21:10:00 CDT,21,AA
2025,3,27,5,AA542,RDU,2025-03-27 21:10:00 CDT,21,AA
2025,3,27,5,AA348,SNA,2025-03-27 21:10:00 CDT,21,AA
2025,3,27,5,5X765,SDF,2025-03-27 21:08:00 CDT,21,5X
2025,3,27,5,AA4079,LIT,2025-03-27 21:08:00 CDT,21,AA
2025,3,27,5,AA2319,TUS,2025-03-27 21:08:00 CDT,21,AA
2025,3,27,5,AA876,MSN,2025-03-27 21:07:00 CDT,21,AA
2025,3,27,5,AA6296,LAW,2025-03-27 21:05:00 CDT,21,AA
2025,3,27,5,AA6278,TXK,2025-03-27 21:05:00 CDT,21,AA
2025,3,27,5,AA2993,SLC,2025-03-27 21:05:00 CDT,21,AA
2025,3,27,5,AA1821,ONT,2025-03-27 21:05:00 CDT,21,AA
2025,3,27,5,AA641,CMH,2025-03-27 21:05:00 CDT,21,AA
2025,3,27,5,AA5057,MOB,2025-03-27 21:05:00 CDT,21,AA
2025,3,27,5,AA4282,COU,2025-03-27 21:05:00 CDT,21,AA
2025,3,27,5,Y4801,MEX,2025-03-27 21:04:00 CDT,21,Y4
2025,3,27,5,AA4887,SHV,2025-03-27 21:00:00 CDT,21,AA
2025,3,27,5,AA2321,RSW,2025-03-27 21:00:00 CDT,21,AA
2025,3,27,5,AA1542,SDF,2025-03-27 21:00:00 CDT,21,AA
2025,3,27,5,AA1336,MCO,2025-03-27 21:00:00 CDT,21,AA
2025,3,27,5,AA1010,STL,2025-03-27 21:00:00 CDT,21,AA
2025,3,27,5,AA945,SCL,2025-03-27 21:00:00 CDT,21,AA
2025,3,27,5,AA6319,GRI,2025-03-27 21:00:00 CDT,21,AA
2025,3,27,5,AA5013,SPS,2025-03-27 21:00:00 CDT,21,AA
2025,3,27,5,AA3483,MLU,2025-03-27 21:00:00 CDT,21,AA
2025,3,27,5,AA2063,GDL,2025-03-27 21:00:00 CDT,21,AA
2025,3,27,5,F93999,SFO,2025-03-27 20:59:00 CDT,21,F9
2025,3,27,5,AA1797,LAS,2025-03-27 20:59:00 CDT,21,AA
2025,3,27,5,AA4092,SGF,2025-03-27 20:58:00 CDT,21,AA
2025,3,27,5,AA1798,SAN,2025-03-27 20:56:00 CDT,21,AA
2025,3,27,5,AA1704,CLT,2025-03-27 20:56:00 CDT,21,AA
2025,3,27,5,AA1458,OKC,2025-03-27 20:56:00 CDT,21,AA
2025,3,27,5,AA3356,DSM,2025-03-27 20:56:00 CDT,21,AA
2025,3,27,5,AA5257,CHA,2025-03-27 20:55:00 CDT,21,AA
2025,3,27,5,AA3795,ABI,2025-03-27 20:55:00 CDT,21,AA
2025,3,27,5,AA2707,AUS,2025-03-27 20:55:00 CDT,21,AA
2025,3,27,5,AA2090,MIA,2025-03-27 20:55:00 CDT,21,AA
2025,3,27,5,AA997,EZE,2025-03-27 20:55:00 CDT,21,AA
2025,3,27,5,AA766,IND,2025-03-27 20:55:00 CDT,21,AA
2025,3,27,5,AA2709,PSP,2025-03-27 20:55:00 CDT,21,AA
2025,3,27,5,AA1360,DCA,2025-03-27 20:55:00 CDT,21,AA
2025,3,27,5,AA1081,TYS,2025-03-27 20:55:00 CDT,21,AA
2025,3,27,5,AA1242,PDX,2025-03-27 20:54:00 CDT,21,AA
2025,3,27,5,AA3504,XNA,2025-03-27 20:54:00 CDT,21,AA
2025,3,27,5,AA3078,DTW,2025-03-27 20:54:00 CDT,21,AA
2025,3,27,5,AA2749,ATL,2025-03-27 20:54:00 CDT,21,AA
2025,3,27,5,AA2452,SFO,2025-03-27 20:54:00 CDT,21,AA
2025,3,27,5,AA577,DEN,2025-03-27 20:53:00 CDT,21,AA
2025,3,27,5,AA2256,TPA,2025-03-27 20:51:00 CDT,21,AA
2025,3,27,5,AA4004,TRC,2025-03-27 20:50:00 CDT,21,AA
2025,3,27,5,AA2003,SEA,2025-03-27 20:50:00 CDT,21,AA
2025,3,27,5,AA1406,SAT,2025-03-27 20:50:00 CDT,21,AA
2025,3,27,5,AA4284,LBB,2025-03-27 20:50:00 CDT,21,AA
2025,3,27,5,AA3873,CAE,2025-03-27 20:50:00 CDT,21,AA
2025,3,27,5,AA2209,IAH,2025-03-27 20:50:00 CDT,21,AA
2025,3,27,5,AA1251,PHX,2025-03-27 20:50:00 CDT,21,AA
2025,3,27,5,5X755,RFD,2025-03-27 20:48:00 CDT,21,5X
2025,3,27,5,AA963,GRU,2025-03-27 20:40:00 CDT,21,AA
2025,3,27,5,F92531,PHX,2025-03-27 20:39:00 CDT,21,F9
2025,3,27,5,AA821,TUL,2025-03-27 20:38:00 CDT,21,AA
2025,3,27,5,SY504,MSP,2025-03-27 20:36:00 CDT,21,SY
2025,3,27,5,AA3541,MAF,2025-03-27 20:35:00 CDT,21,AA
2025,3,27,5,AA1857,VPS,2025-03-27 20:35:00 CDT,21,AA
2025,3,27,5,AA1092,ELP,2025-03-27 20:29:00 CDT,20,AA
2025,3,27,5,AA2102,PNS,2025-03-27 20:27:00 CDT,20,AA
2025,3,27,5,AA3531,MTY,2025-03-27 20:25:00 CDT,20,AA
2025,3,27,5,AA2071,QRO,2025-03-27 20:23:00 CDT,20,AA
2025,3,27,5,NK200,LAX,2025-03-27 20:21:00 CDT,20,NK
2025,3,27,5,AA576,AUS,2025-03-27 20:20:00 CDT,20,AA
2025,3,27,5,AA3339,LEX,2025-03-27 20:18:00 CDT,20,AA
2025,3,27,5,AA4186,ATW,2025-03-27 20:17:00 CDT,20,AA
2025,3,27,5,AA2449,JAX,2025-03-27 20:17:00 CDT,20,AA
2025,3,27,5,AA1125,LAX,2025-03-27 20:14:00 CDT,20,AA
2025,3,27,5,5X751,SDF,2025-03-27 20:12:00 CDT,20,5X
2025,3,27,5,AA937,GIG,2025-03-27 20:10:00 CDT,20,AA
2025,3,27,5,UA1214,ORD,2025-03-27 20:05:00 CDT,20,UA
2025,3,27,5,AA3518,BIS,2025-03-27 20:04:00 CDT,20,AA
2025,3,27,5,AA4139,BHM,2025-03-27 19:57:00 CDT,20,AA
2025,3,27,5,9X411,HOT,2025-03-27 19:55:00 CDT,20,9X
2025,3,27,5,QF22,MEL,2025-03-27 19:55:00 CDT,20,QF
2025,3,27,5,AA6405,SAF,2025-03-27 19:55:00 CDT,20,AA
2025,3,27,5,AA3955,CUU,2025-03-27 19:54:00 CDT,20,AA
2025,3,27,5,AA3124,MFE,2025-03-27 19:50:00 CDT,20,AA
2025,3,27,5,AA2667,LAS,2025-03-27 19:50:00 CDT,20,AA
2025,3,27,5,AA2190,BJX,2025-03-27 19:50:00 CDT,20,AA
2025,3,28,6,SQ7951,BRU,2025-03-28 03:00:00 CDT,3,SQ
2025,3,28,6,Y87478,HFE,2025-03-28 02:00:00 CDT,2,Y8
2025,3,28,6,CX2091,ATL,2025-03-28 01:25:00 CDT,1,CX
2025,3,28,6,FX1385,MEM,2025-03-28 00:40:00 CDT,1,FX
2025,3,28,6,CV5794,MIA,2025-03-27 23:45:00 CDT,0,CV
2025,3,28,6,AA3074,SJU,2025-03-27 23:35:00 CDT,0,AA
2025,3,27,5,FX1365,MEM,2025-03-27 23:09:00 CDT,23,FX
2025,3,27,5,IB364,MAD,2025-03-27 22:59:00 CDT,23,IB
2025,3,27,5,NK194,LAS,2025-03-27 22:57:00 CDT,23,NK
2025,3,27,5,AA2564,ABQ,2025-03-27 22:57:00 CDT,23,AA
2025,3,27,5,AA4896,ACT,2025-03-27 22:56:00 CDT,23,AA
2025,3,27,5,QR732,DOH,2025-03-27 22:55:00 CDT,23,QR
2025,3,27,5,AA662,DEN,2025-03-27 22:55:00 CDT,23,AA
2025,3,27,5,FJ891,NAN,2025-03-27 22:55:00 CDT,23,FJ
2025,3,27,5,AA1217,SAT,2025-03-27 22:55:00 CDT,23,AA
2025,3,27,5,AA2734,OKC,2025-03-27 22:54:00 CDT,23,AA
2025,3,27,5,FX1609,IND,2025-03-27 22:53:00 CDT,23,FX
2025,3,27,5,AA1607,ELP,2025-03-27 22:52:00 CDT,23,AA
2025,3,27,5,AA790,COS,2025-03-27 22:52:00 CDT,23,AA
2025,3,27,5,AA6332,GGG,2025-03-27 22:51:00 CDT,23,AA
2025,3,27,5,AA2998,LAS,2025-03-27 22:51:00 CDT,23,AA
2025,3,27,5,5X9324,SDF,2025-03-27 22:50:00 CDT,23,5X
2025,3,27,5,AA6395,TYR,2025-03-27 22:50:00 CDT,23,AA
2025,3,27,5,AA6333,ROW,2025-03-27 22:50:00 CDT,23,AA
2025,3,27,5,AA3569,GRK,2025-03-27 22:48:00 CDT,23,AA
2025,3,27,5,AA650,IAH,2025-03-27 22:48:00 CDT,23,AA
2025,3,27,5,AA6200,SJT,2025-03-27 22:47:00 CDT,23,AA
2025,3,27,5,AA2568,SAN,2025-03-27 22:46:00 CDT,23,AA
2025,3,27,5,AA1205,AUS,2025-03-27 22:45:00 CDT,23,AA
2025,3,27,5,AA531,TUL,2025-03-27 22:45:00 CDT,23,AA
2025,3,27,5,AA3687,FSM,2025-03-27 22:45:00 CDT,23,AA
2025,3,27,5,AA1433,XNA,2025-03-27 22:43:00 CDT,23,AA
2025,3,27,5,AA711,ONT,2025-03-27 22:42:00 CDT,23,AA
2025,3,27,5,AA509,SMF,2025-03-27 22:42:00 CDT,23,AA
2025,3,27,5,AA5130,LIT,2025-03-27 22:41:00 CDT,23,AA
2025,3,27,5,AA3579,HOU,2025-03-27 22:41:00 CDT,23,AA
2025,3,27,5,AA4914,CLL,2025-03-27 22:40:00 CDT,23,AA
2025,3,27,5,F93885,LAS,2025-03-27 22:39:00 CDT,23,F9
2025,3,27,5,AA3614,AMA,2025-03-27 22:39:00 CDT,23,AA
2025,3,27,5,AA3588,MAF,2025-03-27 22:38:00 CDT,23,AA
2025,3,27,5,AA485,MFE,2025-03-27 22:38:00 CDT,23,AA
2025,3,27,5,AA5095,ICT,2025-03-27 22:36:00 CDT,23,AA
2025,3,27,5,AA785,TUS,2025-03-27 22:36:00 CDT,23,AA
2025,3,27,5,AA446,SFO,2025-03-27 22:35:00 CDT,23,AA
2025,3,27,5,AA3387,LBB,2025-03-27 22:35:00 CDT,23,AA
2025,3,27,5,AA826,PHX,2025-03-27 22:33:00 CDT,23,AA
2025,3,27,5,AA2378,SLC,2025-03-27 22:32:00 CDT,23,AA
2025,3,27,5,GB102,CVG,2025-03-27 22:30:00 CDT,23,D0
2025,3,27,5,AA4065,CRP,2025-03-27 22:30:00 CDT,23,AA
2025,3,27,5,AA3665,SGF,2025-03-27 22:30:00 CDT,23,AA
2025,3,27,5,AA2983,FAT,2025-03-27 22:30:00 CDT,23,AA
2025,3,27,5,AA2402,SEA,2025-03-27 22:30:00 CDT,23,AA
2025,3,27,5,AA1999,LAX,2025-03-27 22:30:00 CDT,23,AA
2025,3,27,5,AA1273,RNO,2025-03-27 22:30:00 CDT,23,AA
2025,3,27,5,AA3704,LRD,2025-03-27 22:30:00 CDT,23,AA
2025,3,27,5,AA3344,HRL,2025-03-27 22:30:00 CDT,23,AA
2025,3,27,5,AA2390,LAS,2025-03-27 22:20:00 CDT,22,AA
2025,3,27,5,5X793,SDF,2025-03-27 22:16:00 CDT,22,5X
2025,3,27,5,5X753,RFD,2025-03-27 22:10:00 CDT,22,5X
2025,3,27,5,FX1601,IND,2025-03-27 22:09:00 CDT,22,FX
2025,3,27,5,AA4015,EVV,2025-03-27 22:05:00 CDT,22,AA
2025,3,27,5,Y41803,GDL,2025-03-27 22:04:00 CDT,22,Y4
2025,3,27,5,AA9867,LIT,2025-03-27 22:00:00 CDT,22,AA
2025,3,27,5,AA1371,DSM,2025-03-27 22:00:00 CDT,22,AA
2025,3,27,5,AA78,LHR,2025-03-27 22:00:00 CDT,22,AA
2025,3,27,5,AA2881,ORD,2025-03-27 22:00:00 CDT,22,AA
2025,3,27,5,F91482,MCO,2025-03-27 21:59:00 CDT,22,F9
2025,3,27,5,AA3898,BNA,2025-03-27 21:59:00 CDT,22,AA
2025,3,27,5,AA3097,SAT,2025-03-27 21:55:00 CDT,22,AA
2025,3,27,5,F94069,DEN,2025-03-27 21:54:00 CDT,22,F9
2025,3,27,5,AA3943,XNA,2025-03-27 21:53:00 CDT,22,AA
2025,3,27,5,AA5449,JAN,2025-03-27 21:52:00 CDT,22,AA
2025,3,27,5,AA2019,MEM,2025-03-27 21:50:00 CDT,22,AA
2025,3,27,5,AA4273,ICT,2025-03-27 21:49:00 CDT,22,AA
2025,3,27,5,AA3594,MHK,2025-03-27 21:49:00 CDT,22,AA
2025,3,27,5,AA1865,IAH,2025-03-27 21:48:00 CDT,22,AA
2025,3,27,5,AA2227,AUS,2025-03-27 21:45:00 CDT,22,AA
2025,3,27,5,5X773,SDF,2025-03-27 21:40:00 CDT,22,5X
2025,3,27,5,AA4989,LFT,2025-03-27 21:38:00 CDT,22,AA
2025,3,27,5,K4938,ANC,2025-03-27 21:35:00 CDT,22,K4
2025,3,27,5,TK192,IST,2025-03-27 21:35:00 CDT,22,TK
2025,3,27,5,AA6306,AEX,2025-03-27 21:35:00 CDT,22,AA
2025,3,27,5,AA3388,AMA,2025-03-27 21:35:00 CDT,22,AA
2025,3,27,5,AA357,LBB,2025-03-27 21:32:00 CDT,22,AA
2025,3,27,5,AA4961,SWO,2025-03-27 21:31:00 CDT,22,AA
2025,3,27,5,5X761,ONT,2025-03-27 21:30:00 CDT,22,5X
2025,3,27,5,AA4968,GPT,2025-03-27 21:29:00 CDT,21,AA
2025,3,27,5,AA6316,LCH,2025-03-27 21:28:00 CDT,21,AA
2025,3,27,5,AA6313,BPT,2025-03-27 21:27:00 CDT,21,AA
2025,3,27,5,AA3224,TUL,2025-03-27 21:26:00 CDT,21,AA
2025,3,27,5,AA2628,OMA,2025-03-27 21:26:00 CDT,21,AA
2025,3,27,5,QF8,SYD,2025-03-27 21:25:00 CDT,21,QF
2025,3,27,5,AA3420,MTY,2025-03-27 21:25:00 CDT,21,AA
2025,3,27,5,FX1201,MEM,2025-03-27 21:22:00 CDT,21,FX
2025,3,27,5,AA4924,MAF,2025-03-27 21:22:00 CDT,21,OO
2025,3,27,5,AA1455,MSY,2025-03-27 21:22:00 CDT,21,AA
2025,3,27,5,AA788,CID,2025-03-27 21:21:00 CDT,21,AA
2025,3,27,5,AA3283,ELP,2025-03-27 21:20:00 CDT,21,AA
2025,3,28,6,AA2512,TPA,2025-03-28 15:39:00 CDT,16,AA
2025,3,28,6,AA4181,XNA,2025-03-28 15:40:00 CDT,16,AA
2025,3,28,6,UA2682,IAH,2025-03-28 15:40:00 CDT,16,UA
2025,3,28,6,AA3964,SAV,2025-03-28 15:42:00 CDT,16,AA
2025,3,28,6,AA1977,CMH,2025-03-28 15:43:00 CDT,16,AA
2025,3,28,6,AA3106,ELP,2025-03-28 15:45:00 CDT,16,AA
2025,3,28,6,AA3914,LEX,2025-03-28 15:45:00 CDT,16,AA
2025,3,28,6,AA610,LGA,2025-03-28 15:46:00 CDT,16,AA
2025,3,28,6,AA3105,MSP,2025-03-28 15:48:00 CDT,16,AA
2025,3,28,6,AS303,PDX,2025-03-28 15:48:00 CDT,16,AS
2025,3,28,6,AA5462,MOB,2025-03-28 15:48:00 CDT,16,AA
2025,3,28,6,AA2438,IAH,2025-03-28 15:50:00 CDT,16,AA
2025,3,28,6,AA3546,MSY,2025-03-28 15:50:00 CDT,16,AA
2025,3,28,6,AA6252,SAT,2025-03-28 15:50:00 CDT,16,AA
2025,3,28,6,NK763,DTW,2025-03-28 15:50:00 CDT,16,NK
2025,3,28,6,AA449,CLT,2025-03-28 15:50:00 CDT,16,AA
2025,3,28,6,AA5011,COU,2025-03-28 15:50:00 CDT,16,AA
2025,3,28,6,AA2800,IND,2025-03-28 15:53:00 CDT,16,AA
2025,3,28,6,AA4973,BRO,2025-03-28 15:57:00 CDT,16,AA
2025,3,28,6,AA5517,DAY,2025-03-28 15:57:00 CDT,16,AA
2025,3,28,6,AA3363,MFE,2025-03-28 15:58:00 CDT,16,AA
2025,3,28,6,AM1689,MEX,2025-03-28 15:58:00 CDT,16,AM
2025,3,28,6,AA1809,DCA,2025-03-28 16:00:00 CDT,16,AA
2025,3,28,6,AA2030,GRR,2025-03-28 16:00:00 CDT,16,AA
2025,3,28,6,DL948,LAX,2025-03-28 16:00:00 CDT,16,DL
2025,3,28,6,AA3393,GSP,2025-03-28 16:05:00 CDT,16,AA
2025,3,28,6,AA20,LHR,2025-03-28 16:10:00 CDT,16,AA
2025,3,28,6,DL644,SEA,2025-03-28 16:12:00 CDT,16,DL
2025,3,28,6,AA2878,AUS,2025-03-28 16:13:00 CDT,16,AA
2025,3,28,6,AA6225,GRK,2025-03-28 16:14:00 CDT,16,AA
2025,3,28,6,F91476,BWI,2025-03-28 16:15:00 CDT,16,F9
2025,3,28,6,AA6325,ROW,2025-03-28 16:15:00 CDT,16,AA
2025,3,28,6,UA1415,ORD,2025-03-28 16:16:00 CDT,16,UA
2025,3,28,6,AA2374,SAT,2025-03-28 16:20:00 CDT,16,AA
2025,3,28,6,AA2660,RDU,2025-03-28 16:20:00 CDT,16,AA
2025,3,28,6,AA2403,ATL,2025-03-28 16:24:00 CDT,16,AA
2025,3,28,6,AA5472,SHV,2025-03-28 16:30:00 CDT,17,AA
2025,3,28,6,AA1171,MSY,2025-03-28 16:35:00 CDT,17,AA
2025,3,28,6,AA1322,DEN,2025-03-28 16:35:00 CDT,17,AA
2025,3,28,6,AA2157,IAH,2025-03-28 16:35:00 CDT,17,AA
2025,3,28,6,AA2434,OKC,2025-03-28 16:35:00 CDT,17,AA
2025,3,28,6,AA2716,TUL,2025-03-28 16:35:00 CDT,17,AA
2025,3,28,6,AA3733,FSM,2025-03-28 16:35:00 CDT,17,AA
2025,3,28,6,AA3823,LRD,2025-03-28 16:35:00 CDT,17,AA
2025,3,28,6,AA4147,LFT,2025-03-28 16:35:00 CDT,17,AA
2025,3,28,6,AA1316,PHX,2025-03-28 16:35:00 CDT,17,AA
2025,3,28,6,AA3405,ABI,2025-03-28 16:36:00 CDT,17,AA
2025,3,28,6,AA3680,LIT,2025-03-28 16:36:00 CDT,17,AA
2025,3,28,6,AA5402,ICT,2025-03-28 16:36:00 CDT,17,AA
2025,3,28,6,AA2864,LAS,2025-03-28 16:36:00 CDT,17,AA
2025,3,28,6,F93424,LGA,2025-03-28 16:37:00 CDT,17,F9
2025,3,28,6,AA651,SNA,2025-03-28 16:39:00 CDT,17,AA
2025,3,28,6,AA3391,MAF,2025-03-28 16:41:00 CDT,17,AA
2025,3,28,6,AA3439,CRP,2025-03-28 16:41:00 CDT,17,AA
2025,3,28,6,AA3413,SDF,2025-03-28 16:41:00 CDT,17,AA
2025,3,28,6,AA3982,AMA,2025-03-28 16:43:00 CDT,17,AA
2025,3,28,6,AA1876,CID,2025-03-28 16:44:00 CDT,17,AA
2025,3,28,6,AA2238,BNA,2025-03-28 16:45:00 CDT,17,AA
2025,3,28,6,AA5004,CLL,2025-03-28 16:45:00 CDT,17,AA
2025,3,28,6,AA6486,AEX,2025-03-28 16:45:00 CDT,17,AA
2025,3,28,6,AA6530,HOU,2025-03-28 16:45:00 CDT,17,OO
2025,3,28,6,AA4965,LCH,2025-03-28 16:45:00 CDT,17,AA
2025,3,28,6,AA4958,SJT,2025-03-28 16:45:00 CDT,17,AA
2025,3,28,6,AA6485,ACT,2025-03-28 16:45:00 CDT,17,AA
2025,3,28,6,AA2513,LGA,2025-03-28 16:46:00 CDT,17,AA
2025,3,28,6,AA3392,MLU,2025-03-28 16:46:00 CDT,17,AA
2025,3,28,6,AA3473,LBB,2025-03-28 16:47:00 CDT,17,AA
2025,3,28,6,AA1484,CLE,2025-03-28 16:48:00 CDT,17,AA
2025,3,28,6,AA2783,SEA,2025-03-28 16:49:00 CDT,17,AA
2025,3,28,6,AA1381,FAT,2025-03-28 16:50:00 CDT,17,AA
2025,3,28,6,AA2233,MEX,2025-03-28 16:50:00 CDT,17,AA
2025,3,28,6,AA3975,PNS,2025-03-28 16:50:00 CDT,17,AA
2025,3,28,6,AA799,CVG,2025-03-28 16:50:00 CDT,17,AA
2025,3,28,6,AA6286,LAW,2025-03-28 16:53:00 CDT,17,AA
2025,3,28,6,AA3869,VPS,2025-03-28 16:53:00 CDT,17,AA
2025,3,28,6,AA6501,TYR,2025-03-28 16:53:00 CDT,17,AA
2025,3,28,6,AA2791,MCO,2025-03-28 16:54:00 CDT,17,AA
2025,3,28,6,AA3434,MTY,2025-03-28 16:55:00 CDT,17,AA
2025,3,28,6,AA3941,HSV,2025-03-28 16:55:00 CDT,17,AA
2025,3,28,6,UA2655,DEN,2025-03-28 16:56:00 CDT,17,UA
2025,3,28,6,AA512,PHL,2025-03-28 16:59:00 CDT,17,AA
2025,3,28,6,AA499,SAT,2025-03-28 17:00:00 CDT,17,AA
2025,3,28,6,AA1890,SAN,2025-03-28 17:00:00 CDT,17,AA
2025,3,28,6,AF159,CDG,2025-03-28 17:00:00 CDT,17,AF
2025,3,28,6,DL1441,DTW,2025-03-28 17:00:00 CDT,17,DL
2025,3,28,6,LF3008,TUP,2025-03-28 17:00:00 CDT,17,LF
2025,3,28,6,AA578,JFK,2025-03-28 17:01:00 CDT,17,AA
2025,3,28,6,AA2753,ORD,2025-03-28 17:02:00 CDT,17,AA
2025,3,28,6,AA1212,CLT,2025-03-28 17:03:00 CDT,17,AA
2025,3,28,6,AA2650,CUN,2025-03-28 17:03:00 CDT,17,AA
2025,3,28,6,AA2291,BOS,2025-03-28 17:04:00 CDT,17,AA
2025,3,28,6,AA1824,BHM,2025-03-28 17:07:00 CDT,17,AA
2025,3,28,6,AA2810,SFO,2025-03-28 17:07:00 CDT,17,AA
2025,3,28,6,AA472,DCA,2025-03-28 17:09:00 CDT,17,AA
2025,3,28,6,AA50,LHR,2025-03-28 17:10:00 CDT,17,AA
2025,3,28,6,AA2979,MIA,2025-03-28 17:10:00 CDT,17,AA
2025,3,28,6,AA679,JAX,2025-03-28 17:14:00 CDT,17,AA
2025,3,28,6,AA3108,IND,2025-03-28 17:15:00 CDT,17,AA
2025,3,28,6,AA678,FLL,2025-03-28 17:16:00 CDT,17,AA
2025,3,28,6,AA844,TPA,2025-03-28 17:18:00 CDT,17,AA
2025,3,28,6,CNS176,DAL,2025-03-28 07:45:00 CDT,8,
2025,3,28,6,AA2456,IND,2025-03-28 07:56:00 CDT,8,AA
2025,3,28,6,F91425,SAN,2025-03-28 07:59:00 CDT,8,F9
2025,3,28,6,UA2639,IAD,2025-03-28 08:00:00 CDT,8,UA
2025,3,28,6,AA313,LIR,2025-03-28 08:08:00 CDT,8,AA
2025,3,28,6,AA448,LAX,2025-03-28 08:08:00 CDT,8,AA
2025,3,28,6,AA1209,ABQ,2025-03-28 08:08:00 CDT,8,AA
2025,3,28,6,AA2532,TUL,2025-03-28 08:08:00 CDT,8,AA
2025,3,28,6,AA3164,SNA,2025-03-28 08:08:00 CDT,8,AA
2025,3,28,6,AA3460,HRL,2025-03-28 08:08:00 CDT,8,AA
2025,3,28,6,AA3983,LRD,2025-03-28 08:08:00 CDT,8,AA
2025,3,28,6,AA1690,CLT,2025-03-28 08:08:00 CDT,8,AA
2025,3,28,6,AA2420,IAH,2025-03-28 08:08:00 CDT,8,AA
2025,3,28,6,AA5414,JAN,2025-03-28 08:08:00 CDT,8,AA
2025,3,28,6,AA2228,MSY,2025-03-28 08:09:00 CDT,8,AA
2025,3,28,6,AA5539,DAY,2025-03-28 08:09:00 CDT,8,AA
2025,3,28,6,AA2110,MCI,2025-03-28 08:10:00 CDT,8,AA
2025,3,28,6,AA2215,MSN,2025-03-28 08:10:00 CDT,8,AA
2025,3,28,6,AA2720,TUS,2025-03-28 08:10:00 CDT,8,AA
2025,3,28,6,AA3583,CRP,2025-03-28 08:10:00 CDT,8,AA
2025,3,28,6,AA3918,FWA,2025-03-28 08:12:00 CDT,8,AA
2025,3,28,6,AA4193,MEM,2025-03-28 08:12:00 CDT,8,AA
2025,3,28,6,AA3367,GSP,2025-03-28 08:12:00 CDT,8,AA
2025,3,28,6,AA4183,BNA,2025-03-28 08:14:00 CDT,8,AA
2025,3,28,6,DL1291,SLC,2025-03-28 08:15:00 CDT,8,DL
2025,3,28,6,AA2136,MCO,2025-03-28 08:15:00 CDT,8,AA
2025,3,28,6,AA1276,ATL,2025-03-28 08:16:00 CDT,8,AA
2025,3,28,6,AA3833,MLU,2025-03-28 08:18:00 CDT,8,AA
2025,3,28,6,AA6222,DRO,2025-03-28 08:18:00 CDT,8,AA
2025,3,28,6,AA1581,CVG,2025-03-28 08:18:00 CDT,8,AA
2025,3,28,6,AA3406,MTY,2025-03-28 08:18:00 CDT,8,AA
2025,3,28,6,AA6503,ASE,2025-03-28 08:18:00 CDT,8,AA
2025,3,28,6,AA6529,GPT,2025-03-28 08:18:00 CDT,8,AA
2025,3,28,6,AA3875,ICT,2025-03-28 08:19:00 CDT,8,AA
2025,3,28,6,AA4197,MFE,2025-03-28 08:19:00 CDT,8,AA
2025,3,28,6,FX3305,MEM,2025-03-28 08:19:00 CDT,8,FX
2025,3,28,6,AA4925,CLL,2025-03-28 08:20:00 CDT,8,AA
2025,3,28,6,AA2302,QRO,2025-03-28 08:20:00 CDT,8,AA
2025,3,28,6,AA3128,MKE,2025-03-28 08:21:00 CDT,8,AA
2025,3,28,6,AA3509,XNA,2025-03-28 08:21:00 CDT,8,AA
2025,3,28,6,AA6463,SAF,2025-03-28 08:21:00 CDT,8,AA
2025,3,28,6,AA4957,SJT,2025-03-28 08:21:00 CDT,8,AA
2025,3,28,6,AA3204,OKC,2025-03-28 08:22:00 CDT,8,AA
2025,3,28,6,AA2639,PVR,2025-03-28 08:23:00 CDT,8,AA
2025,3,28,6,AA3435,HOU,2025-03-28 08:23:00 CDT,8,AA
2025,3,28,6,AA3635,LBB,2025-03-28 08:24:00 CDT,8,AA
2025,3,28,6,AA5015,CHA,2025-03-28 08:24:00 CDT,8,AA
2025,3,28,6,AA6274,SHV,2025-03-28 08:24:00 CDT,8,AA
2025,3,28,6,AA2432,SJD,2025-03-28 08:25:00 CDT,8,AA
2025,3,28,6,AA520,PHX,2025-03-28 08:25:00 CDT,8,AA
2025,3,28,6,AA2673,PSP,2025-03-28 08:25:00 CDT,8,AA
2025,3,28,6,AA3428,BTR,2025-03-28 08:25:00 CDT,8,AA
